"Year","Month","Bay","MonYr","Quarter","reference","Effort","Total"
"2003",8,"OTB",Aug 2003,"4","TBM2003081105",41.2,2
"2003",8,"OTB",Aug 2003,"4","TBM2003081107",41.2,2
"2003",8,"OTB",Aug 2003,"4","TBM2003081210",1.4,1
"2003",9,"HB",Sep 2003,"4","TBM2003090206",41.2,14
"2003",9,"HB",Sep 2003,"4","TBM2003090701",22.09,42
"2003",9,"HB",Sep 2003,"4","TBM2003090707",22.09,2
"2003",9,"HB",Sep 2003,"4","TBM2003093109",0.68,1
"2003",9,"HB",Sep 2003,"4","TBM2003094503",7.41,2
"2003",9,"LTB",Sep 2003,"4","TBM2003090801",41.2,1
"2003",9,"LTB",Sep 2003,"4","TBM2003090802",41.2,15
"2003",9,"LTB",Sep 2003,"4","TBM2003090902",1.4,1
"2003",9,"LTB",Sep 2003,"4","TBM2003090904",22.09,2
"2003",9,"MTB",Sep 2003,"4","TBM2003090202",1.4,2
"2003",9,"MTB",Sep 2003,"4","TBM2003090204",41.2,6
"2003",9,"MTB",Sep 2003,"4","TBM2003090601",6.67,4
"2003",9,"MTB",Sep 2003,"4","TBM2003090602",7.41,5
"2003",9,"MTB",Sep 2003,"4","TBM2003090603",6.67,3
"2003",9,"MTB",Sep 2003,"4","TBM2003090612",7.41,1
"2003",9,"MTB",Sep 2003,"4","TBM2003091102",1.4,1
"2003",9,"MTB",Sep 2003,"4","TBM2003091105",41.2,2
"2003",9,"MTB",Sep 2003,"4","TBM2003091405",7.41,2
"2003",9,"MTB",Sep 2003,"4","TBM2003091407",0.68,1
"2003",9,"MTB",Sep 2003,"4","TBM2003091413",6.67,1
"2003",9,"MTB",Sep 2003,"4","TBM2003091414",8.15,2
"2003",9,"OTB",Sep 2003,"4","TBM2003090401",41.2,1
"2003",9,"OTB",Sep 2003,"4","TBM2003090406",1.4,1
"2003",9,"OTB",Sep 2003,"4","TBM2003091302",1.4,1
"2003",10,"HB",Oct 2003,"3","TBM2003101203",22.09,3
"2003",10,"HB",Oct 2003,"3","TBM2003101205",1.4,1
"2003",10,"HB",Oct 2003,"3","TBM2003104506",6.67,2
"2003",10,"LTB",Oct 2003,"3","TBM2003100302",41.2,3
"2003",10,"LTB",Oct 2003,"3","TBM2003101002",1.4,1
"2003",10,"LTB",Oct 2003,"3","TBM2003101005",41.2,1
"2003",10,"LTB",Oct 2003,"3","TBM2003101406",22.09,2
"2003",10,"MTB",Oct 2003,"3","TBM2003100102",0.68,1
"2003",10,"MTB",Oct 2003,"3","TBM2003100103",0.68,1
"2003",10,"MTB",Oct 2003,"3","TBM2003100104",7.41,4
"2003",10,"MTB",Oct 2003,"3","TBM2003100105",6.67,2
"2003",10,"MTB",Oct 2003,"3","TBM2003100106",7.41,11
"2003",10,"MTB",Oct 2003,"3","TBM2003100109",0.68,2
"2003",10,"MTB",Oct 2003,"3","TBM2003100110",0.68,1
"2003",10,"MTB",Oct 2003,"3","TBM2003100112",6.67,11
"2003",10,"MTB",Oct 2003,"3","TBM2003100114",8.15,3
"2003",10,"MTB",Oct 2003,"3","TBM2003100207",1.4,1
"2003",10,"MTB",Oct 2003,"3","TBM2003100208",1.4,1
"2003",10,"MTB",Oct 2003,"3","TBM2003100301",1.4,2
"2003",10,"MTB",Oct 2003,"3","TBM2003100901",22.09,1
"2003",10,"MTB",Oct 2003,"3","TBM2003101105",41.2,1
"2003",10,"MTB",Oct 2003,"3","TBM2003101106",1.4,1
"2003",10,"MTB",Oct 2003,"3","TBM2003101602",0.68,2
"2003",10,"MTB",Oct 2003,"3","TBM2003101603",0.68,1
"2003",10,"MTB",Oct 2003,"3","TBM2003101605",8.15,1
"2003",10,"MTB",Oct 2003,"3","TBM2003101606",7.41,1
"2003",10,"MTB",Oct 2003,"3","TBM2003101607",0.68,1
"2003",10,"MTB",Oct 2003,"3","TBM2003101608",0.68,3
"2003",10,"MTB",Oct 2003,"3","TBM2003101610",0.68,2
"2003",10,"MTB",Oct 2003,"3","TBM2003101611",6.67,2
"2003",10,"MTB",Oct 2003,"3","TBM2003101612",6.67,1
"2003",10,"MTB",Oct 2003,"3","TBM2003101613",7.41,2
"2003",10,"MTB",Oct 2003,"3","TBM2003101801",41.2,1
"2003",10,"OTB",Oct 2003,"3","TBM2003100403",1.4,2
"2003",10,"OTB",Oct 2003,"3","TBM2003100606",41.2,1
"2003",10,"OTB",Oct 2003,"3","TBM2003100607",41.2,3
"2003",10,"OTB",Oct 2003,"3","TBM2003100705",22.09,20
"2003",10,"OTB",Oct 2003,"3","TBM2003100706",1.4,1
"2003",10,"OTB",Oct 2003,"3","TBM2003101101",41.2,9
"2003",10,"OTB",Oct 2003,"3","TBM2003101705",1.4,1
"2003",11,"HB",Nov 2003,"3","TBM2003110504",22.09,1
"2003",11,"HB",Nov 2003,"3","TBM2003110505",22.09,1
"2003",11,"HB",Nov 2003,"3","TBM2003111501",1.4,2
"2003",11,"HB",Nov 2003,"3","TBM2003114601",6.67,43
"2003",11,"HB",Nov 2003,"3","TBM2003114602",7.41,6
"2003",11,"LTB",Nov 2003,"3","TBM2003110801",41.2,6
"2003",11,"LTB",Nov 2003,"3","TBM2003110802",41.2,4
"2003",11,"LTB",Nov 2003,"3","TBM2003110804",1.4,2
"2003",11,"LTB",Nov 2003,"3","TBM2003110805",1.4,1
"2003",11,"LTB",Nov 2003,"3","TBM2003110806",1.4,1
"2003",11,"LTB",Nov 2003,"3","TBM2003110807",1.4,1
"2003",11,"MTB",Nov 2003,"3","TBM2003110601",7.41,3
"2003",11,"MTB",Nov 2003,"3","TBM2003110602",5.93,4
"2003",11,"MTB",Nov 2003,"3","TBM2003110603",5.93,4
"2003",11,"MTB",Nov 2003,"3","TBM2003110606",0.68,1
"2003",11,"MTB",Nov 2003,"3","TBM2003110607",0.68,1
"2003",11,"MTB",Nov 2003,"3","TBM2003110610",0.68,2
"2003",11,"MTB",Nov 2003,"3","TBM2003110612",0.68,14
"2003",11,"MTB",Nov 2003,"3","TBM2003110613",0.68,1
"2003",11,"MTB",Nov 2003,"3","TBM2003110614",6.67,1
"2003",11,"MTB",Nov 2003,"3","TBM2003110701",7.41,1
"2003",11,"MTB",Nov 2003,"3","TBM2003110703",5.93,1
"2003",11,"MTB",Nov 2003,"3","TBM2003110708",5.93,2
"2003",11,"MTB",Nov 2003,"3","TBM2003110709",6.67,2
"2003",11,"MTB",Nov 2003,"3","TBM2003110710",0.68,1
"2003",11,"MTB",Nov 2003,"3","TBM2003110713",7.41,1
"2003",11,"MTB",Nov 2003,"3","TBM2003110907",1.4,11
"2003",11,"MTB",Nov 2003,"3","TBM2003111104",41.2,6
"2003",11,"MTB",Nov 2003,"3","TBM2003111105",41.2,6
"2003",11,"MTB",Nov 2003,"3","TBM2003111405",1.4,1
"2003",11,"MTB",Nov 2003,"3","TBM2003111406",22.09,2
"2003",11,"MTB",Nov 2003,"3","TBM2003111505",41.2,3
"2003",11,"OTB",Nov 2003,"3","TBM2003111304",41.2,2
"2003",11,"OTB",Nov 2003,"3","TBM2003111305",41.2,3
"2003",11,"OTB",Nov 2003,"3","TBM2003111708",1.4,5
"2003",11,"OTB",Nov 2003,"3","TBM2003111803",1.4,1
"2003",11,"OTB",Nov 2003,"3","TBM2003111805",1.4,1
"2003",11,"OTB",Nov 2003,"3","TBM2003111807",41.2,1
"2003",12,"HB",Dec 2003,"3","TBM2003120802",1.4,1
"2003",12,"HB",Dec 2003,"3","TBM2003121201",1.4,2
"2003",12,"HB",Dec 2003,"3","TBM2003123102",0.68,4
"2003",12,"HB",Dec 2003,"3","TBM2003123111",0.68,3
"2003",12,"HB",Dec 2003,"3","TBM2003123112",0.68,5
"2003",12,"HB",Dec 2003,"3","TBM2003124504",7.41,42
"2003",12,"HB",Dec 2003,"3","TBM2003124505",6.67,4
"2003",12,"LTB",Dec 2003,"3","TBM2003120902",22.09,1
"2003",12,"LTB",Dec 2003,"3","TBM2003121304",1.4,6
"2003",12,"MTB",Dec 2003,"3","TBM2003120101",0.68,1
"2003",12,"MTB",Dec 2003,"3","TBM2003120104",0.68,3
"2003",12,"MTB",Dec 2003,"3","TBM2003120105",7.41,1
"2003",12,"MTB",Dec 2003,"3","TBM2003120108",0.68,1
"2003",12,"MTB",Dec 2003,"3","TBM2003120111",6.67,3
"2003",12,"MTB",Dec 2003,"3","TBM2003120505",1.4,1
"2003",12,"MTB",Dec 2003,"3","TBM2003121005",6.67,4
"2003",12,"MTB",Dec 2003,"3","TBM2003121008",7.41,4
"2003",12,"MTB",Dec 2003,"3","TBM2003121010",0.68,4
"2003",12,"MTB",Dec 2003,"3","TBM2003121013",6.67,2
"2003",12,"MTB",Dec 2003,"3","TBM2003121014",7.41,1
"2003",12,"MTB",Dec 2003,"3","TBM2003121202",22.09,1
"2003",12,"MTB",Dec 2003,"3","TBM2003121204",22.09,1
"2003",12,"MTB",Dec 2003,"3","TBM2003121401",41.2,5
"2003",12,"MTB",Dec 2003,"3","TBM2003121407",1.4,1
"2003",12,"OTB",Dec 2003,"3","TBM2003120204",41.2,3
"2003",12,"OTB",Dec 2003,"3","TBM2003120205",1.4,1
"2003",12,"OTB",Dec 2003,"3","TBM2003120206",1.4,35
"2003",12,"OTB",Dec 2003,"3","TBM2003120207",1.4,3
"2003",12,"OTB",Dec 2003,"3","TBM2003120404",1.4,1
"2003",12,"OTB",Dec 2003,"3","TBM2003120501",41.2,1
"2003",12,"OTB",Dec 2003,"3","TBM2003120502",41.2,1
"2003",12,"OTB",Dec 2003,"3","TBM2003120504",1.4,1
"2003",12,"OTB",Dec 2003,"3","TBM2003120601",1.4,3
"2003",12,"OTB",Dec 2003,"3","TBM2003121102",22.09,2
"2004",1,"HB",Jan 2004,"1","TBM2004011301",41.2,1
"2004",1,"HB",Jan 2004,"1","TBM2004011307",1.4,1
"2004",1,"HB",Jan 2004,"1","TBM2004013102",0.68,8
"2004",1,"HB",Jan 2004,"1","TBM2004013104",0.68,1
"2004",1,"HB",Jan 2004,"1","TBM2004013105",0.68,4
"2004",1,"HB",Jan 2004,"1","TBM2004014602",5.93,7
"2004",1,"HB",Jan 2004,"1","TBM2004014603",8.89,8
"2004",1,"LTB",Jan 2004,"1","TBM2004010402",22.09,1
"2004",1,"LTB",Jan 2004,"1","TBM2004011101",1.4,4
"2004",1,"LTB",Jan 2004,"1","TBM2004011404",1.4,5
"2004",1,"MTB",Jan 2004,"1","TBM2004010101",7.41,5
"2004",1,"MTB",Jan 2004,"1","TBM2004010105",5.93,5
"2004",1,"MTB",Jan 2004,"1","TBM2004010106",5.93,1
"2004",1,"MTB",Jan 2004,"1","TBM2004010108",0.68,2
"2004",1,"MTB",Jan 2004,"1","TBM2004010110",0.68,3
"2004",1,"MTB",Jan 2004,"1","TBM2004010111",0.68,2
"2004",1,"MTB",Jan 2004,"1","TBM2004010115",6.67,1
"2004",1,"MTB",Jan 2004,"1","TBM2004010504",41.2,1
"2004",1,"MTB",Jan 2004,"1","TBM2004011201",0.68,4
"2004",1,"MTB",Jan 2004,"1","TBM2004011202",0.68,6
"2004",1,"MTB",Jan 2004,"1","TBM2004011203",0.68,9
"2004",1,"MTB",Jan 2004,"1","TBM2004011206",0.68,12
"2004",1,"MTB",Jan 2004,"1","TBM2004011214",0.68,1
"2004",1,"MTB",Jan 2004,"1","TBM2004011704",1.4,3
"2004",1,"MTB",Jan 2004,"1","TBM2004011705",1.4,3
"2004",1,"OTB",Jan 2004,"1","TBM2004010708",1.4,1
"2004",1,"OTB",Jan 2004,"1","TBM2004010902",1.4,1
"2004",1,"OTB",Jan 2004,"1","TBM2004010907",41.2,1
"2004",2,"HB",Feb 2004,"1","TBM2004023110",0.68,3
"2004",2,"HB",Feb 2004,"1","TBM2004023111",0.68,2
"2004",2,"HB",Feb 2004,"1","TBM2004023112",0.68,1
"2004",2,"HB",Feb 2004,"1","TBM2004023114",0.68,1
"2004",2,"HB",Feb 2004,"1","TBM2004024208",6.67,5
"2004",2,"HB",Feb 2004,"1","TBM2004024209",7.41,48
"2004",2,"LTB",Feb 2004,"1","TBM2004020303",1.4,9
"2004",2,"LTB",Feb 2004,"1","TBM2004020304",1.4,7
"2004",2,"LTB",Feb 2004,"1","TBM2004020307",41.2,2
"2004",2,"LTB",Feb 2004,"1","TBM2004020308",1.4,1
"2004",2,"LTB",Feb 2004,"1","TBM2004020602",22.09,4
"2004",2,"LTB",Feb 2004,"1","TBM2004021303",22.09,1
"2004",2,"LTB",Feb 2004,"1","TBM2004021304",22.09,2
"2004",2,"LTB",Feb 2004,"1","TBM2004021305",22.09,1
"2004",2,"LTB",Feb 2004,"1","TBM2004021306",22.09,6
"2004",2,"MTB",Feb 2004,"1","TBM2004020206",1.4,1
"2004",2,"MTB",Feb 2004,"1","TBM2004020502",0.68,2
"2004",2,"MTB",Feb 2004,"1","TBM2004020504",0.68,3
"2004",2,"MTB",Feb 2004,"1","TBM2004020506",0.68,1
"2004",2,"MTB",Feb 2004,"1","TBM2004020507",0.68,10
"2004",2,"MTB",Feb 2004,"1","TBM2004020508",6.67,5
"2004",2,"MTB",Feb 2004,"1","TBM2004020510",0.68,6
"2004",2,"MTB",Feb 2004,"1","TBM2004020512",0.68,2
"2004",2,"MTB",Feb 2004,"1","TBM2004020513",0.68,1
"2004",2,"MTB",Feb 2004,"1","TBM2004020514",5.93,1
"2004",2,"MTB",Feb 2004,"1","TBM2004020701",7.41,17
"2004",2,"MTB",Feb 2004,"1","TBM2004020702",6.67,2
"2004",2,"MTB",Feb 2004,"1","TBM2004020711",0.68,1
"2004",2,"MTB",Feb 2004,"1","TBM2004020712",7.41,1
"2004",2,"MTB",Feb 2004,"1","TBM2004020713",7.41,2
"2004",2,"MTB",Feb 2004,"1","TBM2004020714",8.15,1
"2004",2,"MTB",Feb 2004,"1","TBM2004020803",1.4,1
"2004",2,"MTB",Feb 2004,"1","TBM2004020804",41.2,2
"2004",2,"MTB",Feb 2004,"1","TBM2004020805",41.2,2
"2004",2,"MTB",Feb 2004,"1","TBM2004020901",22.09,1
"2004",2,"MTB",Feb 2004,"1","TBM2004020902",22.09,2
"2004",2,"MTB",Feb 2004,"1","TBM2004021201",1.4,1
"2004",2,"OTB",Feb 2004,"1","TBM2004020101",1.4,2
"2004",2,"OTB",Feb 2004,"1","TBM2004020102",1.4,1
"2004",2,"OTB",Feb 2004,"1","TBM2004020104",41.2,26
"2004",2,"OTB",Feb 2004,"1","TBM2004020105",1.4,9
"2004",2,"OTB",Feb 2004,"1","TBM2004020407",1.4,2
"2004",2,"OTB",Feb 2004,"1","TBM2004021002",41.2,3
"2004",2,"OTB",Feb 2004,"1","TBM2004021403",1.4,1
"2004",3,"HB",Mar 2004,"1","TBM2004033109",0.68,2
"2004",3,"HB",Mar 2004,"1","TBM2004033110",0.68,6
"2004",3,"HB",Mar 2004,"1","TBM2004034501",7.41,51
"2004",3,"HB",Mar 2004,"1","TBM2004034502",7.41,32
"2004",3,"LTB",Mar 2004,"1","TBM2004030502",41.2,1
"2004",3,"LTB",Mar 2004,"1","TBM2004030505",41.2,1
"2004",3,"LTB",Mar 2004,"1","TBM2004030506",1.4,1
"2004",3,"LTB",Mar 2004,"1","TBM2004030507",41.2,1
"2004",3,"LTB",Mar 2004,"1","TBM2004030901",22.09,14
"2004",3,"LTB",Mar 2004,"1","TBM2004030906",22.09,2
"2004",3,"LTB",Mar 2004,"1","TBM2004031501",22.09,1
"2004",3,"MTB",Mar 2004,"1","TBM2004030201",22.09,1
"2004",3,"MTB",Mar 2004,"1","TBM2004030203",22.09,2
"2004",3,"MTB",Mar 2004,"1","TBM2004030401",41.2,1
"2004",3,"MTB",Mar 2004,"1","TBM2004030702",41.2,1
"2004",3,"MTB",Mar 2004,"1","TBM2004030704",1.4,3
"2004",3,"MTB",Mar 2004,"1","TBM2004030705",41.2,2
"2004",3,"MTB",Mar 2004,"1","TBM2004030805",41.2,4
"2004",3,"MTB",Mar 2004,"1","TBM2004031101",22.09,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031305",0.68,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031306",6.67,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031307",7.41,3
"2004",3,"MTB",Mar 2004,"1","TBM2004031311",0.68,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031314",6.67,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031315",7.41,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031502",1.4,2
"2004",3,"MTB",Mar 2004,"1","TBM2004031503",22.09,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031701",0.68,2
"2004",3,"MTB",Mar 2004,"1","TBM2004031702",0.68,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031703",0.68,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031704",0.68,3
"2004",3,"MTB",Mar 2004,"1","TBM2004031705",7.41,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031708",0.68,4
"2004",3,"MTB",Mar 2004,"1","TBM2004031710",7.41,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031711",0.68,1
"2004",3,"MTB",Mar 2004,"1","TBM2004031714",8.15,3
"2004",3,"OTB",Mar 2004,"1","TBM2004031104",22.09,2
"2004",3,"OTB",Mar 2004,"1","TBM2004031201",1.4,9
"2004",4,"HB",Apr 2004,"2","TBM2004040504",22.09,8
"2004",4,"HB",Apr 2004,"2","TBM2004041005",41.2,1
"2004",4,"HB",Apr 2004,"2","TBM2004041006",41.2,40
"2004",4,"HB",Apr 2004,"2","TBM2004041204",41.2,12
"2004",4,"HB",Apr 2004,"2","TBM2004043111",0.68,7
"2004",4,"HB",Apr 2004,"2","TBM2004043112",0.68,3
"2004",4,"HB",Apr 2004,"2","TBM2004043114",0.68,4
"2004",4,"HB",Apr 2004,"2","TBM2004044203",7.41,13
"2004",4,"HB",Apr 2004,"2","TBM2004044204",8.15,2
"2004",4,"LTB",Apr 2004,"2","TBM2004040204",22.09,1
"2004",4,"LTB",Apr 2004,"2","TBM2004040205",22.09,1
"2004",4,"LTB",Apr 2004,"2","TBM2004040602",41.2,2
"2004",4,"LTB",Apr 2004,"2","TBM2004040603",41.2,1
"2004",4,"LTB",Apr 2004,"2","TBM2004040802",41.2,1
"2004",4,"MTB",Apr 2004,"2","TBM2004040301",7.41,5
"2004",4,"MTB",Apr 2004,"2","TBM2004040302",5.93,1
"2004",4,"MTB",Apr 2004,"2","TBM2004040308",6.67,2
"2004",4,"MTB",Apr 2004,"2","TBM2004040309",7.41,2
"2004",4,"MTB",Apr 2004,"2","TBM2004040311",0.68,1
"2004",4,"MTB",Apr 2004,"2","TBM2004040503",22.09,1
"2004",4,"MTB",Apr 2004,"2","TBM2004040601",1.4,8
"2004",4,"MTB",Apr 2004,"2","TBM2004040604",41.2,1
"2004",4,"MTB",Apr 2004,"2","TBM2004040605",41.2,4
"2004",4,"MTB",Apr 2004,"2","TBM2004040702",7.41,2
"2004",4,"MTB",Apr 2004,"2","TBM2004040703",0.68,1
"2004",4,"MTB",Apr 2004,"2","TBM2004040705",0.68,1
"2004",4,"MTB",Apr 2004,"2","TBM2004040706",0.68,2
"2004",4,"MTB",Apr 2004,"2","TBM2004040710",7.41,2
"2004",4,"MTB",Apr 2004,"2","TBM2004041002",1.4,2
"2004",4,"MTB",Apr 2004,"2","TBM2004041104",22.09,3
"2004",4,"MTB",Apr 2004,"2","TBM2004041106",22.09,2
"2004",4,"MTB",Apr 2004,"2","TBM2004041203",41.2,3
"2004",4,"OTB",Apr 2004,"2","TBM2004040403",41.2,2
"2004",4,"OTB",Apr 2004,"2","TBM2004040902",22.09,8
"2004",4,"OTB",Apr 2004,"2","TBM2004041406",41.2,1
"2004",5,"HB",May 2004,"2","TBM2004050704",1.4,3
"2004",5,"HB",May 2004,"2","TBM2004053112",0.68,1
"2004",5,"HB",May 2004,"2","TBM2004054502",7.41,15
"2004",5,"HB",May 2004,"2","TBM2004054503",5.93,9
"2004",5,"LTB",May 2004,"2","TBM2004050201",22.09,2
"2004",5,"LTB",May 2004,"2","TBM2004050202",22.09,22
"2004",5,"LTB",May 2004,"2","TBM2004050204",22.09,1
"2004",5,"LTB",May 2004,"2","TBM2004050205",22.09,1
"2004",5,"LTB",May 2004,"2","TBM2004050305",22.09,10
"2004",5,"LTB",May 2004,"2","TBM2004050404",41.2,3
"2004",5,"MTB",May 2004,"2","TBM2004050101",0.68,11
"2004",5,"MTB",May 2004,"2","TBM2004050102",0.68,1
"2004",5,"MTB",May 2004,"2","TBM2004050103",0.68,1
"2004",5,"MTB",May 2004,"2","TBM2004050105",7.41,5
"2004",5,"MTB",May 2004,"2","TBM2004050106",7.41,6
"2004",5,"MTB",May 2004,"2","TBM2004050107",7.41,1
"2004",5,"MTB",May 2004,"2","TBM2004050108",0.68,1
"2004",5,"MTB",May 2004,"2","TBM2004050113",7.41,1
"2004",5,"MTB",May 2004,"2","TBM2004050301",22.09,2
"2004",5,"MTB",May 2004,"2","TBM2004050705",22.09,2
"2004",5,"MTB",May 2004,"2","TBM2004050706",22.09,1
"2004",5,"MTB",May 2004,"2","TBM2004050801",1.4,2
"2004",5,"MTB",May 2004,"2","TBM2004050805",41.2,5
"2004",5,"MTB",May 2004,"2","TBM2004050906",41.2,1
"2004",5,"MTB",May 2004,"2","TBM2004051003",22.09,1
"2004",5,"MTB",May 2004,"2","TBM2004051004",22.09,28
"2004",5,"MTB",May 2004,"2","TBM2004051105",8.89,1
"2004",5,"MTB",May 2004,"2","TBM2004051110",0.68,4
"2004",5,"MTB",May 2004,"2","TBM2004051112",6.67,1
"2004",5,"MTB",May 2004,"2","TBM2004051115",6.67,2
"2004",5,"OTB",May 2004,"2","TBM2004050602",1.4,1
"2004",5,"OTB",May 2004,"2","TBM2004050604",1.4,1
"2004",5,"OTB",May 2004,"2","TBM2004050605",1.4,1
"2004",5,"OTB",May 2004,"2","TBM2004050802",41.2,4
"2004",5,"OTB",May 2004,"2","TBM2004051001",22.09,1
"2004",6,"HB",Jun 2004,"2","TBM2004060402",41.2,1
"2004",6,"HB",Jun 2004,"2","TBM2004060506",22.09,12
"2004",6,"HB",Jun 2004,"2","TBM2004063106",0.68,2
"2004",6,"HB",Jun 2004,"2","TBM2004064203",7.41,6
"2004",6,"LTB",Jun 2004,"2","TBM2004060202",1.4,1
"2004",6,"LTB",Jun 2004,"2","TBM2004060602",22.09,7
"2004",6,"LTB",Jun 2004,"2","TBM2004060701",41.2,1
"2004",6,"LTB",Jun 2004,"2","TBM2004061101",22.09,1
"2004",6,"LTB",Jun 2004,"2","TBM2004061102",22.09,3
"2004",6,"LTB",Jun 2004,"2","TBM2004061103",22.09,6
"2004",6,"LTB",Jun 2004,"2","TBM2004061104",22.09,2
"2004",6,"LTB",Jun 2004,"2","TBM2004061106",22.09,1
"2004",6,"LTB",Jun 2004,"2","TBM2004061301",41.2,1
"2004",6,"LTB",Jun 2004,"2","TBM2004061302",41.2,8
"2004",6,"MTB",Jun 2004,"2","TBM2004060301",8.89,1
"2004",6,"MTB",Jun 2004,"2","TBM2004060308",7.41,4
"2004",6,"MTB",Jun 2004,"2","TBM2004060309",7.41,3
"2004",6,"MTB",Jun 2004,"2","TBM2004060315",7.41,1
"2004",6,"MTB",Jun 2004,"2","TBM2004060503",22.09,1
"2004",6,"MTB",Jun 2004,"2","TBM2004060607",22.09,4
"2004",6,"MTB",Jun 2004,"2","TBM2004060807",6.67,2
"2004",6,"MTB",Jun 2004,"2","TBM2004060809",0.68,1
"2004",6,"MTB",Jun 2004,"2","TBM2004060811",0.68,1
"2004",6,"MTB",Jun 2004,"2","TBM2004060813",0.68,1
"2004",6,"MTB",Jun 2004,"2","TBM2004060814",0.68,1
"2004",6,"MTB",Jun 2004,"2","TBM2004061201",22.09,2
"2004",6,"MTB",Jun 2004,"2","TBM2004061205",22.09,1
"2004",6,"OTB",Jun 2004,"2","TBM2004060107",41.2,4
"2004",6,"OTB",Jun 2004,"2","TBM2004060903",41.2,3
"2004",6,"OTB",Jun 2004,"2","TBM2004060904",41.2,1
"2004",6,"OTB",Jun 2004,"2","TBM2004061004",41.2,1
"2004",6,"OTB",Jun 2004,"2","TBM2004061005",41.2,2
"2004",6,"OTB",Jun 2004,"2","TBM2004061203",22.09,1
"2004",6,"OTB",Jun 2004,"2","TBM2004061204",22.09,2
"2004",7,"HB",Jul 2004,"4","TBM2004070701",41.2,5
"2004",7,"HB",Jul 2004,"4","TBM2004073109",0.68,1
"2004",7,"HB",Jul 2004,"4","TBM2004074303",8.15,11
"2004",7,"HB",Jul 2004,"4","TBM2004074304",7.41,11
"2004",7,"LTB",Jul 2004,"4","TBM2004070101",22.09,2
"2004",7,"LTB",Jul 2004,"4","TBM2004071204",22.09,1
"2004",7,"LTB",Jul 2004,"4","TBM2004071205",22.09,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070203",22.09,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070204",22.09,2
"2004",7,"MTB",Jul 2004,"4","TBM2004070206",22.09,4
"2004",7,"MTB",Jul 2004,"4","TBM2004070302",7.41,2
"2004",7,"MTB",Jul 2004,"4","TBM2004070304",7.41,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070305",0.68,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070306",0.68,2
"2004",7,"MTB",Jul 2004,"4","TBM2004070308",6.67,8
"2004",7,"MTB",Jul 2004,"4","TBM2004070309",0.68,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070313",7.41,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070314",6.67,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070401",0.68,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070402",0.68,4
"2004",7,"MTB",Jul 2004,"4","TBM2004070405",6.67,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070406",6.67,4
"2004",7,"MTB",Jul 2004,"4","TBM2004070414",6.67,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070415",7.41,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070802",41.2,1
"2004",7,"MTB",Jul 2004,"4","TBM2004070808",41.2,1
"2004",7,"MTB",Jul 2004,"4","TBM2004071007",41.2,35
"2004",7,"MTB",Jul 2004,"4","TBM2004071203",22.09,1
"2004",7,"OTB",Jul 2004,"4","TBM2004070504",41.2,10
"2004",7,"OTB",Jul 2004,"4","TBM2004071006",41.2,5
"2004",7,"OTB",Jul 2004,"4","TBM2004071103",1.4,1
"2004",8,"HB",Aug 2004,"4","TBM2004080606",41.2,1
"2004",8,"HB",Aug 2004,"4","TBM2004081101",22.09,8
"2004",8,"HB",Aug 2004,"4","TBM2004084108",6.67,2
"2004",8,"LTB",Aug 2004,"4","TBM2004080302",41.2,1
"2004",8,"LTB",Aug 2004,"4","TBM2004080305",1.4,1
"2004",8,"LTB",Aug 2004,"4","TBM2004080504",22.09,2
"2004",8,"LTB",Aug 2004,"4","TBM2004080904",41.2,3
"2004",8,"LTB",Aug 2004,"4","TBM2004081001",22.09,1
"2004",8,"LTB",Aug 2004,"4","TBM2004081006",1.4,1
"2004",8,"MTB",Aug 2004,"4","TBM2004080301",41.2,8
"2004",8,"MTB",Aug 2004,"4","TBM2004080401",7.41,16
"2004",8,"MTB",Aug 2004,"4","TBM2004080405",6.67,3
"2004",8,"MTB",Aug 2004,"4","TBM2004080406",7.41,3
"2004",8,"MTB",Aug 2004,"4","TBM2004080409",6.67,2
"2004",8,"MTB",Aug 2004,"4","TBM2004080411",6.67,4
"2004",8,"MTB",Aug 2004,"4","TBM2004080412",5.93,2
"2004",8,"MTB",Aug 2004,"4","TBM2004080801",6.67,1
"2004",8,"MTB",Aug 2004,"4","TBM2004080802",7.41,5
